product_name,category,price,quantity,total_sales,discount,order_date,customer_rating,payment_method,supplier_name,profit,customer_segment,region,city,customer_id,product_id,order_id,supplier_id
Self-Help Book,Books,2258.89,3,6776.67,20,2024/09/12,2,Wallet,Kodansha,1355.334,Retail,South,Chennai,CUSID0765,PROD0765,ORD00765,SUPID0765
Educational Book,Books,25282.52,1,25282.52,27,2024/09/06,4.5,Credit Card,Kodansha,5056.504,Online,West,Mumbai,CUSID0766,PROD0766,ORD00766,SUPID0766
Shampoo,Beauty,11461.72,5,57308.6,29,2024/11/06,3,Debit Card,Shiseido,11461.72,Retail,East,Kolkata,CUSID0767,PROD0767,ORD00767,SUPID0767
Shampoo,Beauty,17915.6,4,71662.4,15,2024/08/28,1.8,UPI,Shiseido,14332.48,Wholesale,North,Jaipur,CUSID0768,PROD0768,ORD00768,SUPID0768
Lipstick,Beauty,22703.03,2,45406.06,16,2024/05/06,5,Net Banking,Shiseido,9081.212,Wholesale,South,Bengaluru,CUSID0769,PROD0769,ORD00769,SUPID0769
Headphones,Electronics,42210.82,2,84421.64,14,2024/03/24,2.8,Wallet,Panasonic,16884.328,Retail,South,Chennai,CUSID0770,PROD0770,ORD00770,SUPID0770
Sofa Cover,Home & Kitchen,7355.5,3,22066.5,20,2025/01/27,2,Net Banking,Zojirushi,4413.3,Online,South,Bengaluru,CUSID0771,PROD0771,ORD00771,SUPID0771
Table Lamp,Home & Kitchen,13879,1,13879,12,2024/06/12,2.5,COD,Zojirushi,2775.8,Retail,North,Jaipur,CUSID0772,PROD0772,ORD00772,SUPID0772
Sofa Cover,Home & Kitchen,42604.95,5,213024.75,10,2024/07/11,3,Net Banking,Zojirushi,42604.95,Retail,East,Kolkata,CUSID0773,PROD0773,ORD00773,SUPID0773
Smartwatch,Electronics,31265.89,1,31265.89,16,2024/06/20,4.9,UPI,Sony,6253.178,Online,South,Bengaluru,CUSID0774,PROD0774,ORD00774,SUPID0774
Dress,Clothing,20020.83,5,100104.15,28,2024/09/01,1.8,Credit Card,Uniqlo,20020.83,Online,West,Ahemdabad,CUSID0775,PROD0775,ORD00775,SUPID0775
Cookbook,Books,24680.19,3,74040.57,25,2024/05/21,3.5,COD,Kodansha,14808.114,Wholesale,South,Chennai,CUSID0776,PROD0776,ORD00776,SUPID0776
Lipstick,Beauty,22254.17,4,89016.68,12,2024/04/14,3.8,Debit Card,Shiseido,17803.336,Online,South,Bengaluru,CUSID0777,PROD0777,ORD00777,SUPID0777
Fiction Novel,Books,4226.03,1,4226.03,30,2024/09/07,2.8,Debit Card,Kodansha,845.206,Wholesale,South,Bengaluru,CUSID0778,PROD0778,ORD00778,SUPID0778
Bedsheet,Home & Kitchen,46315.8,3,138947.4,8,2024/05/24,2.4,Wallet,Zojirushi,27789.48,Online,South,Bengaluru,CUSID0779,PROD0779,ORD00779,SUPID0779
Smartwatch,Electronics,1320.32,3,3960.96,30,2025/01/08,2,Wallet,Panasonic,792.192,Retail,East,Kolkata,CUSID0780,PROD0780,ORD00780,SUPID0780
Cookbook,Books,9772.82,4,39091.28,12,2024/11/04,3.1,UPI,Kodansha,7818.256,Wholesale,West,Ahemdabad,CUSID0781,PROD0781,ORD00781,SUPID0781
Comic Book,Books,47666.18,1,47666.18,30,2024/02/12,2.3,UPI,Kodansha,9533.236,Wholesale,East,Kolkata,CUSID0782,PROD0782,ORD00782,SUPID0782
Jeans,Clothing,7673.62,2,15347.24,22,2024/06/13,4.6,COD,Uniqlo,3069.448,Wholesale,West,Mumbai,CUSID0783,PROD0783,ORD00783,SUPID0783
Sofa Cover,Home & Kitchen,41671.06,2,83342.12,9,2025/02/01,2.3,UPI,Zojirushi,16668.424,Retail,South,Bengaluru,CUSID0784,PROD0784,ORD00784,SUPID0784
Table Lamp,Home & Kitchen,15793.43,5,78967.15,13,2024/09/22,1.3,Net Banking,Zojirushi,15793.43,Retail,North,Jaipur,CUSID0785,PROD0785,ORD00785,SUPID0785
Lipstick,Beauty,6767.81,1,6767.81,8,2024/12/27,2.1,COD,Shiseido,1353.562,Retail,East,Kolkata,CUSID0786,PROD0786,ORD00786,SUPID0786
Lipstick,Beauty,1011.22,5,5056.1,26,2024/11/05,4.7,Net Banking,Shiseido,1011.22,Retail,North,Delhi,CUSID0787,PROD0787,ORD00787,SUPID0787
Headphones,Electronics,13371.25,4,53485,21,2024/07/05,1.6,Credit Card,Sony,10697,Retail,East,Kolkata,CUSID0788,PROD0788,ORD00788,SUPID0788
Jeans,Clothing,28972.11,2,57944.22,13,2024/08/01,2.1,Credit Card,Uniqlo,11588.844,Wholesale,South,Chennai,CUSID0789,PROD0789,ORD00789,SUPID0789
Perfume,Beauty,17212.34,1,17212.34,5,2025/02/06,3.5,COD,Shiseido,3442.468,Retail,East,Kolkata,CUSID0790,PROD0790,ORD00790,SUPID0790
Educational Book,Books,48742,1,48742,25,2024/09/16,1.1,UPI,Kodansha,9748.4,Wholesale,South,Chennai,CUSID0791,PROD0791,ORD00791,SUPID0791
Smartphone,Electronics,19117.36,3,57352.08,24,2025/02/08,1.6,COD,Sony,11470.416,Retail,East,Kolkata,CUSID0792,PROD0792,ORD00792,SUPID0792
Tablet,Electronics,847.39,5,4236.95,17,2024/12/15,4,Net Banking,Sony,847.39,Online,South,Bengaluru,CUSID0793,PROD0793,ORD00793,SUPID0793
Mixer Grinder,Home & Kitchen,14796.32,2,29592.64,20,2024/11/29,1.2,Wallet,Zojirushi,5918.528,Wholesale,South,Chennai,CUSID0794,PROD0794,ORD00794,SUPID0794
Face Cream,Beauty,5238.33,3,15714.99,17,2024/10/24,1.6,Wallet,Shiseido,3142.998,Online,West,Mumbai,CUSID0795,PROD0795,ORD00795,SUPID0795
Mixer Grinder,Home & Kitchen,31430.94,5,157154.7,18,2024/11/02,4.6,Debit Card,Zojirushi,31430.94,Wholesale,South,Chennai,CUSID0796,PROD0796,ORD00796,SUPID0796
Jeans,Clothing,27532.48,4,110129.92,7,2024/04/09,2.2,UPI,Uniqlo,22025.984,Online,West,Mumbai,CUSID0797,PROD0797,ORD00797,SUPID0797
Jeans,Clothing,41121.95,3,123365.85,10,2024/02/20,1.4,COD,Uniqlo,24673.17,Retail,South,Chennai,CUSID0798,PROD0798,ORD00798,SUPID0798
Laptop,Electronics,12944.89,2,25889.78,22,2024/04/10,1.9,COD,Sony,5177.956,Retail,North,Delhi,CUSID0799,PROD0799,ORD00799,SUPID0799
T-Shirt,Clothing,4729.04,5,23645.2,23,2024/09/09,4,COD,Uniqlo,4729.04,Retail,South,Bengaluru,CUSID0800,PROD0800,ORD00800,SUPID0800
Lipstick,Beauty,31512.97,2,63025.94,9,2024/12/18,2.1,COD,Shiseido,12605.188,Wholesale,North,Jaipur,CUSID0801,PROD0801,ORD00801,SUPID0801
Smartwatch,Electronics,46891.65,3,140674.95,19,2024/11/08,2.9,Net Banking,Sony,28134.99,Online,North,Delhi,CUSID0802,PROD0802,ORD00802,SUPID0802
Dress,Clothing,34137.79,2,68275.58,29,2024/09/23,1.8,Net Banking,Uniqlo,13655.116,Retail,South,Chennai,CUSID0803,PROD0803,ORD00803,SUPID0803
Table Lamp,Home & Kitchen,41000.91,4,164003.64,6,2024/09/11,4.5,UPI,Zojirushi,32800.728,Online,North,Jaipur,CUSID0804,PROD0804,ORD00804,SUPID0804
Laptop,Electronics,7672.34,4,30689.36,14,2024/04/10,1.1,UPI,Sony,6137.872,Online,West,Mumbai,CUSID0805,PROD0805,ORD00805,SUPID0805
Educational Book,Books,25186.79,3,75560.37,28,2024/02/22,3.8,COD,Kodansha,15112.074,Retail,East,Kolkata,CUSID0806,PROD0806,ORD00806,SUPID0806
Shampoo,Beauty,41285.25,1,41285.25,22,2024/12/05,1.8,COD,Shiseido,8257.05,Retail,South,Bengaluru,CUSID0807,PROD0807,ORD00807,SUPID0807
Shampoo,Beauty,30435.75,2,60871.5,17,2024/04/09,3.1,Credit Card,Shiseido,12174.3,Online,North,Delhi,CUSID0808,PROD0808,ORD00808,SUPID0808
Laptop,Electronics,45786.56,5,228932.8,9,2024/12/22,1.4,Wallet,Panasonic,45786.56,Retail,South,Chennai,CUSID0809,PROD0809,ORD00809,SUPID0809
Fiction Novel,Books,26700.19,3,80100.57,27,2024/03/26,1.5,COD,Kodansha,16020.114,Retail,West,Mumbai,CUSID0810,PROD0810,ORD00810,SUPID0810
Sneakers,Clothing,27367.02,3,82101.06,28,2024/07/03,1.4,Wallet,Uniqlo,16420.212,Retail,South,Bengaluru,CUSID0811,PROD0811,ORD00811,SUPID0811
Tablet,Electronics,17213.3,3,51639.9,5,2024/04/21,1.7,Net Banking,Panasonic,10327.98,Wholesale,South,Chennai,CUSID0812,PROD0812,ORD00812,SUPID0812
Mixer Grinder,Home & Kitchen,4084.62,5,20423.1,26,2024/02/26,4.3,UPI,Zojirushi,4084.62,Online,North,Jaipur,CUSID0813,PROD0813,ORD00813,SUPID0813
Table Lamp,Home & Kitchen,9213.55,4,36854.2,5,2024/07/17,2.5,COD,Zojirushi,7370.84,Online,West,Ahemdabad,CUSID0814,PROD0814,ORD00814,SUPID0814
T-Shirt,Clothing,6114.55,4,24458.2,22,2024/08/27,3.7,Debit Card,Uniqlo,4891.64,Wholesale,East,Kolkata,CUSID0815,PROD0815,ORD00815,SUPID0815
Comic Book,Books,21670.52,4,86682.08,19,2024/04/09,4.6,COD,Kodansha,17336.416,Online,East,Kolkata,CUSID0816,PROD0816,ORD00816,SUPID0816
Face Cream,Beauty,37528.53,4,150114.12,21,2025/01/21,1.6,UPI,Shiseido,30022.824,Retail,North,Jaipur,CUSID0817,PROD0817,ORD00817,SUPID0817
Smartphone,Electronics,46526.93,5,232634.65,15,2024/12/20,2.2,Net Banking,Panasonic,46526.93,Online,South,Chennai,CUSID0818,PROD0818,ORD00818,SUPID0818
Self-Help Book,Books,4042.56,2,8085.12,25,2024/03/14,3.7,Debit Card,Kodansha,1617.024,Retail,North,Delhi,CUSID0819,PROD0819,ORD00819,SUPID0819
Cookware Set,Home & Kitchen,35777.51,1,35777.51,30,2024/12/23,3.2,Net Banking,Zojirushi,7155.502,Wholesale,North,Delhi,CUSID0820,PROD0820,ORD00820,SUPID0820
Bedsheet,Home & Kitchen,4160.52,2,8321.04,29,2024/12/06,3.8,Net Banking,Zojirushi,1664.208,Retail,North,Jaipur,CUSID0821,PROD0821,ORD00821,SUPID0821
Laptop,Electronics,20754.92,3,62264.76,26,2024/08/10,1.9,Debit Card,Panasonic,12452.952,Online,South,Chennai,CUSID0822,PROD0822,ORD00822,SUPID0822
Comic Book,Books,34460.43,2,68920.86,21,2024/03/06,4.6,COD,Kodansha,13784.172,Online,West,Mumbai,CUSID0823,PROD0823,ORD00823,SUPID0823
Table Lamp,Home & Kitchen,22835.78,5,114178.9,17,2024/02/22,4.1,Wallet,Zojirushi,22835.78,Online,North,Jaipur,CUSID0824,PROD0824,ORD00824,SUPID0824
Shampoo,Beauty,5361.18,2,10722.36,5,2024/10/16,3,Net Banking,Shiseido,2144.472,Wholesale,South,Bengaluru,CUSID0825,PROD0825,ORD00825,SUPID0825
Jacket,Clothing,41996.61,2,83993.22,6,2024/11/20,2.1,COD,Uniqlo,16798.644,Wholesale,West,Ahemdabad,CUSID0826,PROD0826,ORD00826,SUPID0826
Perfume,Beauty,43606.83,4,174427.32,13,2024/04/11,3.6,Debit Card,Shiseido,34885.464,Online,North,Jaipur,CUSID0827,PROD0827,ORD00827,SUPID0827
Smartwatch,Electronics,14290.07,5,71450.35,7,2024/12/12,2.3,Debit Card,Sony,14290.07,Retail,East,Kolkata,CUSID0828,PROD0828,ORD00828,SUPID0828
Laptop,Electronics,32760.67,3,98282.01,5,2024/06/26,1,Net Banking,Sony,19656.402,Wholesale,West,Mumbai,CUSID0829,PROD0829,ORD00829,SUPID0829
Comic Book,Books,26403.73,1,26403.73,25,2024/11/08,3.3,Debit Card,Kodansha,5280.746,Online,North,Jaipur,CUSID0830,PROD0830,ORD00830,SUPID0830
Hair Dryer,Beauty,34069.64,1,34069.64,20,2024/11/14,3,Wallet,Shiseido,6813.928,Online,West,Ahemdabad,CUSID0831,PROD0831,ORD00831,SUPID0831
Table Lamp,Home & Kitchen,47284.54,5,236422.7,27,2024/03/01,2.4,Net Banking,Zojirushi,47284.54,Wholesale,West,Mumbai,CUSID0832,PROD0832,ORD00832,SUPID0832
Smartwatch,Electronics,28678.88,4,114715.52,10,2024/10/17,3.7,Net Banking,Panasonic,22943.104,Wholesale,West,Ahemdabad,CUSID0833,PROD0833,ORD00833,SUPID0833
Face Cream,Beauty,44918.35,5,224591.75,21,2024/07/23,4.4,Wallet,Shiseido,44918.35,Wholesale,West,Ahemdabad,CUSID0834,PROD0834,ORD00834,SUPID0834
Hair Dryer,Beauty,31727.37,1,31727.37,9,2024/11/11,1.7,Debit Card,Shiseido,6345.474,Retail,West,Ahemdabad,CUSID0835,PROD0835,ORD00835,SUPID0835
Bedsheet,Home & Kitchen,10766.58,3,32299.74,9,2024/04/05,4.2,Credit Card,Zojirushi,6459.948,Retail,West,Ahemdabad,CUSID0836,PROD0836,ORD00836,SUPID0836
Lipstick,Beauty,25288.2,4,101152.8,10,2024/08/15,4.8,Debit Card,Shiseido,20230.56,Online,North,Jaipur,CUSID0837,PROD0837,ORD00837,SUPID0837
Laptop,Electronics,35506.5,5,177532.5,7,2024/05/26,4.5,UPI,Sony,35506.5,Wholesale,East,Kolkata,CUSID0838,PROD0838,ORD00838,SUPID0838
Fiction Novel,Books,7682.98,4,30731.92,25,2024/08/15,4.8,COD,Kodansha,6146.384,Retail,South,Chennai,CUSID0839,PROD0839,ORD00839,SUPID0839
Smartphone,Electronics,32664.01,2,65328.02,27,2024/03/22,2.5,Net Banking,Panasonic,13065.604,Wholesale,West,Ahemdabad,CUSID0840,PROD0840,ORD00840,SUPID0840
Table Lamp,Home & Kitchen,14359.56,3,43078.68,9,2024/07/09,2.3,Debit Card,Zojirushi,8615.736,Online,South,Chennai,CUSID0841,PROD0841,ORD00841,SUPID0841
Sneakers,Clothing,3632.93,5,18164.65,25,2024/08/24,2.1,Credit Card,Uniqlo,3632.93,Retail,North,Delhi,CUSID0842,PROD0842,ORD00842,SUPID0842
Mixer Grinder,Home & Kitchen,30519.71,1,30519.71,9,2024/02/13,3.2,Net Banking,Zojirushi,6103.942,Retail,West,Mumbai,CUSID0843,PROD0843,ORD00843,SUPID0843
Sofa Cover,Home & Kitchen,999.54,3,2998.62,14,2025/01/03,3.2,Debit Card,Zojirushi,599.724,Retail,East,Kolkata,CUSID0844,PROD0844,ORD00844,SUPID0844
Mixer Grinder,Home & Kitchen,15481.49,3,46444.47,14,2024/05/20,2.1,Wallet,Zojirushi,9288.894,Online,South,Bengaluru,CUSID0845,PROD0845,ORD00845,SUPID0845
Table Lamp,Home & Kitchen,33814.72,2,67629.44,23,2024/10/09,1.3,Net Banking,Zojirushi,13525.888,Wholesale,West,Ahemdabad,CUSID0846,PROD0846,ORD00846,SUPID0846
Table Lamp,Home & Kitchen,13559.39,3,40678.17,21,2024/09/15,3.6,Net Banking,Zojirushi,8135.634,Retail,North,Jaipur,CUSID0847,PROD0847,ORD00847,SUPID0847
T-Shirt,Clothing,18461.51,3,55384.53,25,2024/09/14,4.4,COD,Uniqlo,11076.906,Online,East,Kolkata,CUSID0848,PROD0848,ORD00848,SUPID0848
Smartphone,Electronics,22868.39,4,91473.56,18,2024/06/03,1.3,Debit Card,Panasonic,18294.712,Wholesale,South,Bengaluru,CUSID0849,PROD0849,ORD00849,SUPID0849
Sofa Cover,Home & Kitchen,17795.7,2,35591.4,13,2024/06/15,4.2,COD,Zojirushi,7118.28,Online,South,Bengaluru,CUSID0850,PROD0850,ORD00850,SUPID0850
Perfume,Beauty,20095.19,4,80380.76,18,2025/01/13,2.7,Credit Card,Shiseido,16076.152,Wholesale,West,Mumbai,CUSID0851,PROD0851,ORD00851,SUPID0851
Cookware Set,Home & Kitchen,13998.81,2,27997.62,5,2024/07/13,2.7,Net Banking,Zojirushi,5599.524,Online,East,Kolkata,CUSID0852,PROD0852,ORD00852,SUPID0852
Mixer Grinder,Home & Kitchen,787.27,3,2361.81,23,2024/04/06,2.1,UPI,Zojirushi,472.362,Wholesale,East,Kolkata,CUSID0853,PROD0853,ORD00853,SUPID0853
Laptop,Electronics,47363.2,3,142089.6,17,2024/11/12,3.3,Credit Card,Sony,28417.92,Retail,East,Kolkata,CUSID0854,PROD0854,ORD00854,SUPID0854
Sneakers,Clothing,9655.03,4,38620.12,17,2024/11/16,1.5,Credit Card,Uniqlo,7724.024,Wholesale,East,Kolkata,CUSID0855,PROD0855,ORD00855,SUPID0855
Cookware Set,Home & Kitchen,24151.49,1,24151.49,8,2024/10/02,4.8,UPI,Zojirushi,4830.298,Online,North,Delhi,CUSID0856,PROD0856,ORD00856,SUPID0856
Comic Book,Books,3697.32,4,14789.28,5,2024/02/27,1.3,UPI,Kodansha,2957.856,Online,East,Kolkata,CUSID0857,PROD0857,ORD00857,SUPID0857
Educational Book,Books,43840.04,5,219200.2,21,2024/12/12,3,Credit Card,Kodansha,43840.04,Wholesale,South,Chennai,CUSID0858,PROD0858,ORD00858,SUPID0858
Sofa Cover,Home & Kitchen,6494.62,5,32473.1,12,2024/09/04,2.6,UPI,Zojirushi,6494.62,Retail,South,Bengaluru,CUSID0859,PROD0859,ORD00859,SUPID0859
Educational Book,Books,7761.67,1,7761.67,6,2025/02/03,4.8,UPI,Kodansha,1552.334,Retail,North,Jaipur,CUSID0860,PROD0860,ORD00860,SUPID0860
Hair Dryer,Beauty,43300.52,4,173202.08,12,2024/10/23,1.1,COD,Shiseido,34640.416,Wholesale,South,Chennai,CUSID0861,PROD0861,ORD00861,SUPID0861
Sofa Cover,Home & Kitchen,36583.04,4,146332.16,11,2024/04/18,2,COD,Zojirushi,29266.432,Wholesale,South,Chennai,CUSID0862,PROD0862,ORD00862,SUPID0862
Smartwatch,Electronics,43298.08,3,129894.24,30,2024/07/28,1.6,UPI,Panasonic,25978.848,Online,East,Kolkata,CUSID0863,PROD0863,ORD00863,SUPID0863
Self-Help Book,Books,47427.3,5,237136.5,30,2024/03/29,4,Wallet,Kodansha,47427.3,Retail,South,Bengaluru,CUSID0864,PROD0864,ORD00864,SUPID0864
Smartphone,Electronics,32950.95,5,164754.75,6,2024/07/26,2.2,Net Banking,Panasonic,32950.95,Wholesale,North,Delhi,CUSID0865,PROD0865,ORD00865,SUPID0865
Face Cream,Beauty,14064.35,2,28128.7,26,2024/04/19,2.9,Net Banking,Shiseido,5625.74,Retail,East,Kolkata,CUSID0866,PROD0866,ORD00866,SUPID0866
Lipstick,Beauty,49911.75,3,149735.25,26,2024/05/18,3.1,Wallet,Shiseido,29947.05,Wholesale,West,Mumbai,CUSID0867,PROD0867,ORD00867,SUPID0867
Headphones,Electronics,40986.82,3,122960.46,7,2025/01/22,3.5,COD,Sony,24592.092,Wholesale,East,Kolkata,CUSID0868,PROD0868,ORD00868,SUPID0868
Sofa Cover,Home & Kitchen,32863.88,4,131455.52,22,2024/03/15,4.9,Wallet,Zojirushi,26291.104,Retail,North,Delhi,CUSID0869,PROD0869,ORD00869,SUPID0869
Perfume,Beauty,37424.59,4,149698.36,16,2024/08/01,1.2,Net Banking,Shiseido,29939.672,Wholesale,East,Kolkata,CUSID0870,PROD0870,ORD00870,SUPID0870
Table Lamp,Home & Kitchen,36930.76,2,73861.52,5,2024/05/15,1.9,Debit Card,Zojirushi,14772.304,Wholesale,East,Kolkata,CUSID0871,PROD0871,ORD00871,SUPID0871
Cookbook,Books,40379.73,1,40379.73,26,2024/11/02,3.8,COD,Kodansha,8075.946,Online,North,Delhi,CUSID0872,PROD0872,ORD00872,SUPID0872
T-Shirt,Clothing,16938.75,5,84693.75,16,2024/02/29,3.2,Debit Card,Uniqlo,16938.75,Wholesale,East,Kolkata,CUSID0873,PROD0873,ORD00873,SUPID0873
Dress,Clothing,2415.32,5,12076.6,9,2024/09/24,3.2,COD,Uniqlo,2415.32,Wholesale,North,Delhi,CUSID0874,PROD0874,ORD00874,SUPID0874
Hair Dryer,Beauty,49127.14,3,147381.42,29,2024/08/31,1,UPI,Shiseido,29476.284,Wholesale,North,Jaipur,CUSID0875,PROD0875,ORD00875,SUPID0875
Jacket,Clothing,1416.84,3,4250.52,21,2024/06/07,1.8,Net Banking,Uniqlo,850.104,Online,West,Mumbai,CUSID0876,PROD0876,ORD00876,SUPID0876
Hair Dryer,Beauty,21112.13,3,63336.39,20,2024/08/22,1.9,UPI,Shiseido,12667.278,Retail,South,Chennai,CUSID0877,PROD0877,ORD00877,SUPID0877
Lipstick,Beauty,13061.91,5,65309.55,19,2024/10/24,1.9,Debit Card,Shiseido,13061.91,Online,South,Bengaluru,CUSID0878,PROD0878,ORD00878,SUPID0878
Self-Help Book,Books,7465.89,5,37329.45,27,2024/03/28,4.4,Debit Card,Kodansha,7465.89,Online,East,Kolkata,CUSID0879,PROD0879,ORD00879,SUPID0879
Fiction Novel,Books,38005.05,1,38005.05,19,2025/01/01,4,UPI,Kodansha,7601.01,Retail,East,Kolkata,CUSID0880,PROD0880,ORD00880,SUPID0880
T-Shirt,Clothing,42307.18,5,211535.9,9,2024/08/21,4.1,COD,Uniqlo,42307.18,Online,West,Ahemdabad,CUSID0881,PROD0881,ORD00881,SUPID0881
Mixer Grinder,Home & Kitchen,28727.4,3,86182.2,25,2024/05/22,4.7,COD,Zojirushi,17236.44,Retail,West,Mumbai,CUSID0882,PROD0882,ORD00882,SUPID0882
Hair Dryer,Beauty,8465.28,3,25395.84,18,2024/12/12,1.8,Credit Card,Shiseido,5079.168,Online,West,Ahemdabad,CUSID0883,PROD0883,ORD00883,SUPID0883
Cookbook,Books,17194.75,3,51584.25,6,2024/05/15,1.9,Wallet,Kodansha,10316.85,Retail,North,Delhi,CUSID0884,PROD0884,ORD00884,SUPID0884
Sneakers,Clothing,26550.66,4,106202.64,15,2024/03/09,3.3,COD,Uniqlo,21240.528,Wholesale,West,Mumbai,CUSID0885,PROD0885,ORD00885,SUPID0885
Educational Book,Books,24335.78,4,97343.12,23,2024/04/09,3.1,UPI,Kodansha,19468.624,Online,West,Mumbai,CUSID0886,PROD0886,ORD00886,SUPID0886
Sofa Cover,Home & Kitchen,17308.52,1,17308.52,11,2024/10/29,2.2,Net Banking,Zojirushi,3461.704,Online,East,Kolkata,CUSID0887,PROD0887,ORD00887,SUPID0887
Laptop,Electronics,18097.79,1,18097.79,10,2024/05/22,3.8,Net Banking,Sony,3619.558,Online,West,Mumbai,CUSID0888,PROD0888,ORD00888,SUPID0888
Cookbook,Books,45792.57,2,91585.14,6,2024/06/10,3.1,Credit Card,Kodansha,18317.028,Online,North,Jaipur,CUSID0889,PROD0889,ORD00889,SUPID0889
Hair Dryer,Beauty,35879.79,4,143519.16,10,2024/03/02,4.4,UPI,Shiseido,28703.832,Wholesale,North,Jaipur,CUSID0890,PROD0890,ORD00890,SUPID0890
Cookware Set,Home & Kitchen,16158.74,3,48476.22,22,2024/08/24,4.2,COD,Zojirushi,9695.244,Online,East,Kolkata,CUSID0891,PROD0891,ORD00891,SUPID0891
Jeans,Clothing,15387.4,1,15387.4,6,2024/03/03,4.2,UPI,Uniqlo,3077.48,Wholesale,West,Mumbai,CUSID0892,PROD0892,ORD00892,SUPID0892
Fiction Novel,Books,11134.83,5,55674.15,22,2024/10/09,3.2,Net Banking,Kodansha,11134.83,Wholesale,West,Ahemdabad,CUSID0893,PROD0893,ORD00893,SUPID0893
Face Cream,Beauty,49835.85,3,149507.55,19,2024/09/02,4.5,Credit Card,Shiseido,29901.51,Wholesale,North,Jaipur,CUSID0894,PROD0894,ORD00894,SUPID0894
Tablet,Electronics,1002.29,1,1002.29,23,2025/01/08,1.4,UPI,Panasonic,200.458,Wholesale,West,Ahemdabad,CUSID0895,PROD0895,ORD00895,SUPID0895
Headphones,Electronics,26448.24,4,105792.96,6,2024/07/20,1.2,Net Banking,Sony,21158.592,Retail,West,Mumbai,CUSID0896,PROD0896,ORD00896,SUPID0896
Lipstick,Beauty,30650.46,5,153252.3,24,2024/09/12,1.6,Net Banking,Shiseido,30650.46,Retail,West,Ahemdabad,CUSID0897,PROD0897,ORD00897,SUPID0897
Mixer Grinder,Home & Kitchen,31978.03,2,63956.06,29,2024/05/19,3.7,Credit Card,Zojirushi,12791.212,Online,South,Chennai,CUSID0898,PROD0898,ORD00898,SUPID0898
Dress,Clothing,45516.21,1,45516.21,10,2024/07/19,1,UPI,Uniqlo,9103.242,Retail,East,Kolkata,CUSID0899,PROD0899,ORD00899,SUPID0899
Comic Book,Books,31922.03,1,31922.03,5,2024/05/21,2.5,Net Banking,Kodansha,6384.406,Retail,South,Bengaluru,CUSID0900,PROD0900,ORD00900,SUPID0900
Lipstick,Beauty,3481.52,3,10444.56,28,2024/08/04,1.1,Net Banking,Shiseido,2088.912,Online,East,Kolkata,CUSID0901,PROD0901,ORD00901,SUPID0901
Table Lamp,Home & Kitchen,27507.36,4,110029.44,19,2024/09/14,4.5,Credit Card,Zojirushi,22005.888,Online,North,Jaipur,CUSID0902,PROD0902,ORD00902,SUPID0902
Table Lamp,Home & Kitchen,34870.12,5,174350.6,27,2025/01/23,2.7,Debit Card,Zojirushi,34870.12,Online,West,Mumbai,CUSID0903,PROD0903,ORD00903,SUPID0903
Table Lamp,Home & Kitchen,11540.73,1,11540.73,14,2024/08/08,3.6,Wallet,Zojirushi,2308.146,Retail,East,Kolkata,CUSID0904,PROD0904,ORD00904,SUPID0904
Laptop,Electronics,2926.8,4,11707.2,23,2024/02/19,2.3,Credit Card,Panasonic,2341.44,Retail,South,Chennai,CUSID0905,PROD0905,ORD00905,SUPID0905
Educational Book,Books,37341.95,2,74683.9,21,2024/10/02,4.8,Debit Card,Kodansha,14936.78,Online,West,Mumbai,CUSID0906,PROD0906,ORD00906,SUPID0906
Table Lamp,Home & Kitchen,30100.73,1,30100.73,9,2024/03/01,1.7,UPI,Zojirushi,6020.146,Wholesale,North,Jaipur,CUSID0907,PROD0907,ORD00907,SUPID0907
Jeans,Clothing,4442.1,3,13326.3,8,2024/03/29,2.8,Debit Card,Uniqlo,2665.26,Online,East,Kolkata,CUSID0908,PROD0908,ORD00908,SUPID0908
Bedsheet,Home & Kitchen,18657.99,5,93289.95,14,2025/01/02,1.7,Net Banking,Zojirushi,18657.99,Wholesale,East,Kolkata,CUSID0909,PROD0909,ORD00909,SUPID0909
Shampoo,Beauty,41402.76,1,41402.76,28,2024/07/10,3.2,Credit Card,Shiseido,8280.552,Wholesale,East,Kolkata,CUSID0910,PROD0910,ORD00910,SUPID0910
Educational Book,Books,49796.61,1,49796.61,21,2024/10/25,4.1,COD,Kodansha,9959.322,Online,West,Mumbai,CUSID0911,PROD0911,ORD00911,SUPID0911
Perfume,Beauty,32712.91,2,65425.82,14,2024/05/03,4.2,Net Banking,Shiseido,13085.164,Online,South,Bengaluru,CUSID0912,PROD0912,ORD00912,SUPID0912
Face Cream,Beauty,26281.98,1,26281.98,21,2024/06/24,4.3,Debit Card,Shiseido,5256.396,Online,South,Chennai,CUSID0913,PROD0913,ORD00913,SUPID0913
Table Lamp,Home & Kitchen,30805.88,5,154029.4,24,2024/06/15,1.1,Credit Card,Zojirushi,30805.88,Retail,East,Kolkata,CUSID0914,PROD0914,ORD00914,SUPID0914
Dress,Clothing,9045.23,5,45226.15,28,2024/07/04,4.6,COD,Uniqlo,9045.23,Wholesale,North,Jaipur,CUSID0915,PROD0915,ORD00915,SUPID0915
Headphones,Electronics,16003.38,2,32006.76,9,2024/09/13,4.1,UPI,Sony,6401.352,Retail,North,Delhi,CUSID0916,PROD0916,ORD00916,SUPID0916
